CustomerId,Surname,CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,baseDate,accountOpeningDate
15766741,McIntyre,525,France,Male,36,114628.4,1,0,1,168290.06,0,2/1/2026,7/14/2023
15771977,T'ao,730,France,Female,39,99010.67,1,1,0,194945.8,0,2/1/2026,3/16/2024
15654901,Horton,733,France,Male,51,141556.96,1,1,0,130189.53,0,2/1/2026,12/13/2015
15642202,Whitfield,821,Germany,Female,37,106453.53,2,0,1,127413,0,2/1/2026,1/10/2021
15792176,Henty,698,Spain,Female,40,92053.44,1,1,1,,0,2/1/2026,9/22/2025
15643824,Johnston,637,France,Male,33,132255.99,2,0,1,74588.41,0,2/1/2026,5/12/2025
15745527,Burke,655,France,Male,37,93147,2,1,0,66214.13,0,2/1/2026,8/30/2020
15704442,Fleming,672,France,Female,53,169406.33,4,1,1,147311.47,1,2/1/2026,7/31/2016
15758639,Moran,641,France,Male,37,0,2,1,0,75248.3,0,2/1/2026,3/17/2018
15682639,Marshall,642,France,Male,32,0,2,1,1,88698.83,0,2/1/2026,6/16/2022
15782219,Fanucci,703,Spain,Male,29,0,2,1,0,50679.48,0,2/1/2026,7/4/2016
15697497,She,518,France,Female,45,105525.65,2,1,1,,0,2/1/2026,3/23/2016
15658057,Padovesi,812,Spain,Female,44,0,3,1,0,66926.83,1,2/1/2026,6/7/2017
15582741,Maclean,693,France,Female,35,124151.09,1,1,0,88705.14,1,2/1/2026,11/5/2020
15609562,MacDonald,774,Spain,Female,43,116360.07,1,1,0,17004.14,0,2/1/2026,12/5/2024
15639277,Lin,678,France,Female,41,0,1,0,0,13160.03,0,2/1/2026,3/25/2016
15599433,Fanucci,660,Germany,Male,35,58641.43,1,0,1,198674.08,0,2/1/2026,12/15/2017
15654700,Fallaci,523,France,Female,40,102967.41,1,1,0,128702.1,1,2/1/2026,8/25/2023
15693018,Ermakova,678,Germany,Male,23,115563.71,1,1,1,,0,2/1/2026,10/11/2015
15663826,Brim,532,Spain,Female,66,0,1,1,1,115227.02,0,2/1/2026,9/16/2022
15614034,Martin,607,Germany,Male,61,164523.5,2,1,1,35786.76,0,2/1/2026,10/14/2023
15769917,Onyekachi,673,Germany,Female,34,127122.79,3,0,1,,0,2/1/2026,10/1/2024
15570326,Wilkins,621,France,Male,34,0,2,1,1,99128.13,0,2/1/2026,7/7/2019
15654506,Chang,514,France,Male,32,0,2,1,0,95857.18,0,2/1/2026,6/16/2017
15772262,Vavilov,545,Germany,Male,37,110483.86,1,1,1,127394.67,0,2/1/2026,10/18/2016
15600337,Dobie,661,Spain,Male,42,178820.91,1,0,0,29358.57,1,2/1/2026,1/5/2024
15716024,Dennis,660,Spain,Male,42,0,2,1,0,115509.59,0,2/1/2026,11/6/2020
15806332,Le Gallienne,484,Spain,Female,39,0,2,1,1,175224.12,0,2/1/2026,1/9/2021
15707968,Akobundu,545,Spain,Male,36,73211.12,2,1,0,89587.34,1,2/1/2026,4/9/2017
15632256,Schroeder,541,France,Male,29,127504.57,1,0,0,86173.92,0,2/1/2026,11/21/2018
15755722,H?,554,France,Male,24,0,1,0,0,92180.62,0,2/1/2026,2/9/2015
15628205,Greco,571,Germany,Female,34,101736.66,1,0,1,195651.66,0,2/1/2026,7/20/2024
15752047,Trevisano,689,Germany,Male,33,161814.64,2,1,0,169381.9,0,2/1/2026,4/9/2023
15672056,Kenenna,710,Germany,Male,43,140080.32,3,1,1,157908.19,1,2/1/2026,12/19/2023
15807709,Kirby,714,Germany,Female,55,180075.22,1,1,1,100127.71,0,2/1/2026,8/26/2016
15684173,Chang,687,Spain,Female,44,0,3,1,0,155853.52,1,2/1/2026,3/10/2018
15649992,Alexander,681,Spain,Male,65,134714.7,2,0,1,190419.81,0,2/1/2026,5/27/2018
15779738,Buccho,534,France,Male,24,0,1,1,1,169653.32,0,2/1/2026,4/25/2024
15711455,Kuo,740,Germany,Female,36,109044.6,1,0,0,94554.74,1,2/1/2026,11/29/2021
15779182,Chia,790,Spain,Male,46,182364.53,1,0,0,139266.48,1,2/1/2026,9/12/2017
15670702,Smith,618,France,Male,37,168178.21,2,0,1,101273.23,0,2/1/2026,10/19/2023
15724223,Bronner,545,France,Female,55,0,1,0,0,10034.77,1,2/1/2026,8/3/2020
15637644,Hanson,667,France,Female,24,0,2,0,1,34335.55,0,2/1/2026,1/6/2022
15759537,Bianchi,717,Germany,Male,35,58469.37,2,1,1,172459.39,0,2/1/2026,4/23/2018
15571550,Dore,699,France,Male,39,0,1,1,0,80963.92,0,2/1/2026,2/19/2016
15726088,Vinogradova,476,France,Male,40,0,1,1,1,22735.45,0,2/1/2026,3/7/2019
15781307,Schneider,779,Germany,Male,37,120092.52,2,1,0,135925.72,0,2/1/2026,2/10/2018
15716822,Moen,646,France,Male,30,98014.74,1,1,1,12757.14,0,2/1/2026,8/20/2020
15650670,Bateson,567,Germany,Female,40,105222.86,2,1,0,93795.86,0,2/1/2026,10/13/2023
15637131,Fallaci,829,France,Male,38,0,2,1,0,30529.88,0,2/1/2026,7/2/2016
15624793,Soubeiran,627,Germany,Male,23,184244.86,1,1,0,103099.22,0,2/1/2026,12/4/2020
15638424,Glauert,661,Germany,Female,35,150725.53,2,0,1,113656.85,0,2/1/2026,10/11/2020
15630725,Johnson,649,France,Female,45,92786.66,1,1,0,173365.9,1,2/1/2026,2/15/2020
15731790,Boyle,697,Germany,Female,38,132591.36,1,1,1,7387.8,1,2/1/2026,7/7/2019
15727021,Obialo,727,Germany,Female,30,119027.28,2,1,1,137903.54,0,2/1/2026,10/14/2017
15765520,Stevenson,769,Germany,Male,27,188614.07,1,1,0,171344.09,0,2/1/2026,8/16/2018
15589380,Fraser,713,Germany,Male,40,114446.84,2,1,1,87308.18,0,2/1/2026,5/13/2022
15589358,Stanley,848,Germany,Male,31,90018.45,2,1,0,193132.98,0,2/1/2026,1/21/2022
15641690,Hsiao,681,Spain,Male,67,0,2,0,1,,0,2/1/2026,7/29/2018
15681956,Bailey,684,France,Male,34,0,2,1,1,65257.57,0,2/1/2026,11/10/2016
15797960,Skinner,806,Germany,Female,59,135296.33,1,1,0,182822.5,0,2/1/2026,6/19/2025
15592089,Larsen,788,France,Female,43,0,2,1,1,116111.51,0,2/1/2026,5/15/2015
15762198,Capon,812,France,Male,34,103818.43,1,1,1,,0,2/1/2026,4/16/2020
15644005,Holman,571,France,Female,33,0,2,0,1,77519.62,0,2/1/2026,1/11/2017
15786063,Chin,776,France,Female,31,0,2,1,1,112349.51,0,2/1/2026,3/9/2023
15680141,Yuan,759,Spain,Female,35,147936.42,1,1,1,106785.7,0,2/1/2026,7/15/2018
15763859,Brown,840,France,Female,43,0,2,1,0,90908.95,0,2/1/2026,8/19/2018
15716000,Hs?eh,638,Spain,Male,48,0,2,1,1,7919.08,0,2/1/2026,7/4/2023
15583725,Mairinger,682,France,Male,48,138778.15,1,0,1,168840.23,0,2/1/2026,2/22/2024
15717426,Armstrong,850,France,Male,36,0,1,1,1,40812.9,0,2/1/2026,4/9/2018
15798348,Chukwuebuka,600,Spain,Female,50,94684.27,1,1,1,50488.91,0,2/1/2026,6/8/2019
15660688,King,701,Spain,Female,35,0,2,0,0,170996.86,0,2/1/2026,1/21/2017
15619935,Vanmeter,783,Spain,Female,59,126224.87,1,1,1,4423.63,0,2/1/2026,10/25/2016
15800440,Power,650,Spain,Male,61,152968.73,1,0,1,82970.69,0,2/1/2026,9/27/2024
15669293,Hovell,517,France,Male,37,113308.84,1,0,1,31517.16,0,2/1/2026,2/2/2021
15690007,Ts'ui,434,Germany,Female,58,125801.03,2,1,0,60891.8,1,2/1/2026,4/1/2016
15571002,Yusupov,706,,Female,44,129605.99,1,0,0,69865.49,0,2/1/2026,7/13/2021
15812272,Ugonna,693,Germany,Male,44,124601.58,2,1,1,46998.13,1,2/1/2026,11/6/2020
15686164,Maclean,850,Germany,Female,31,108822.4,1,1,1,132173.31,0,2/1/2026,6/9/2024
15636589,Murray,794,France,Female,41,0,2,1,1,74275.08,0,2/1/2026,1/20/2019
15610337,Stephens,666,Spain,Male,35,104832.49,1,1,0,175015.12,0,2/1/2026,1/21/2024
15711789,Davey,768,Spain,Female,42,0,1,0,0,161242.99,1,2/1/2026,11/12/2022
15613656,Lombardi,842,France,Male,58,63492.94,1,1,1,83172.19,0,2/1/2026,3/9/2024
15577478,Ch'iu,714,France,Female,72,0,1,1,1,86733.61,0,2/1/2026,1/17/2023
15693737,Carr,627,Germany,Female,30,79871.02,2,1,0,129826.89,0,2/1/2026,9/24/2021
15651713,King,684,France,Male,45,148071.39,1,1,0,183575.01,0,2/1/2026,5/23/2019
15739046,Maggard,850,Spain,Female,23,143054.85,1,0,1,62980.96,0,2/1/2026,4/4/2016
15780124,Blair,841,France,Male,74,108131.53,1,0,1,60830.38,0,2/1/2026,2/26/2016
15740404,He,758,France,Female,34,0,2,1,1,124226.16,0,2/1/2026,11/20/2022
15669411,Muse,750,Germany,Female,52,107467.56,1,1,0,126233.18,1,2/1/2026,1/27/2020
15680346,Chuang,683,Spain,Male,40,0,1,1,0,75848.22,0,2/1/2026,3/31/2017
15787772,Hansen,759,France,Female,38,104091.29,1,0,0,91561.91,0,2/1/2026,4/29/2024
15614049,Hu,664,France,Male,55,0,2,1,1,139161.64,0,2/1/2026,7/7/2017
15789425,Marsden,694,Germany,Female,37,98218.04,2,1,0,182354.46,1,2/1/2026,9/3/2017
15774166,Mitchell,607,Germany,Female,24,109483.54,2,0,1,127560.77,0,2/1/2026,9/12/2023
15804002,Kovalev,691,France,Female,33,128306.83,1,1,1,113580.79,0,2/1/2026,3/13/2024
15602010,Zikoranaudodimma,850,Germany,Female,45,103909.86,1,1,0,60083.11,1,2/1/2026,11/23/2020
15804075,Chuang,628,Germany,Female,36,91286.51,1,1,0,63085.94,0,2/1/2026,6/11/2022
15612064,Tsou,474,France,Male,33,0,2,1,0,181945.52,1,2/1/2026,8/4/2020
15662291,Davidson,534,France,Female,55,116973.26,3,1,0,122066.5,1,2/1/2026,8/15/2017
15674811,Kellway,739,Germany,Male,29,59385.98,2,1,1,105533.96,0,2/1/2026,3/26/2022
15654654,L?,725,Germany,Female,33,115182.84,2,1,1,177279.41,0,2/1/2026,2/10/2018
15582944,Becker,425,Spain,Female,39,0,2,1,0,140941.47,0,2/1/2026,6/19/2020
15803457,Hao,750,France,Female,32,0,2,1,0,95611.47,0,2/1/2026,3/29/2020
15775741,Powell,608,France,Female,28,0,2,1,1,,0,2/1/2026,4/6/2016
15718779,Clark,780,France,Male,34,0,1,1,1,,0,2/1/2026,5/20/2024
15771702,Roberts,567,France,Female,35,166118.45,2,1,0,127827.18,0,2/1/2026,9/27/2020
15776233,Kruglova,758,Germany,Female,61,125397.21,1,1,0,182184.09,1,2/1/2026,12/28/2017
15750658,Obiuto,798,France,Male,37,0,3,0,0,110783.28,0,2/1/2026,10/5/2017
15723886,Fiore,767,Germany,Male,20,119714.25,2,0,1,150135.38,0,2/1/2026,10/8/2022
15674950,Ebelechukwu,544,Germany,Male,39,142406.43,2,1,0,146637.45,0,2/1/2026,6/25/2021
15588670,Despeissis,705,Spain,Female,40,203715.15,1,1,0,179978.68,1,2/1/2026,3/8/2020
15656121,Medvedeva,733,Germany,Male,31,157791.07,2,0,0,177994.81,0,2/1/2026,12/4/2019
15742358,Humphreys,696,Germany,Male,32,101160.99,1,1,1,115916.55,0,2/1/2026,11/7/2017
15710206,Larson,591,France,Female,39,150500.64,1,1,0,14928.8,0,2/1/2026,12/14/2021
15710366,Hamilton,569,Spain,Female,42,0,1,1,1,83629.6,1,2/1/2026,10/28/2024
15626742,Carpenter,694,France,Male,36,97530.25,1,1,1,117140.41,0,2/1/2026,7/27/2022
15762902,Stanley,649,France,Female,42,0,2,0,1,22974.01,0,2/1/2026,5/3/2018
15703205,Uwaezuoke,656,France,Female,46,113402.14,2,1,1,138849.06,0,2/1/2026,6/15/2020
15756920,Genovesi,576,France,Male,63,70655.48,1,0,0,78955.8,1,2/1/2026,9/17/2016
15635367,Muir,774,France,Male,26,93844.69,1,1,0,28415.36,0,2/1/2026,5/6/2023
15747358,Russell,643,Germany,Male,59,170331.37,1,1,1,,0,2/1/2026,2/19/2022
15790846,Ts'ai,634,Germany,Male,38,148430.55,1,1,1,56055.72,0,2/1/2026,11/13/2023
15801265,Tang,689,Spain,Female,45,57784.22,1,1,0,197804,1,2/1/2026,5/24/2025
15662736,Doyle,559,France,Male,49,147069.78,1,1,0,120540.83,1,2/1/2026,6/25/2023
15721181,Oliver,611,Spain,Male,46,0,2,1,0,45886.33,0,2/1/2026,8/1/2019
15573152,Glassman,620,France,Female,41,0,2,0,0,88852.47,0,2/1/2026,3/24/2016
15788448,Watson,490,Spain,Male,31,145260.23,1,0,1,114066.77,0,2/1/2026,8/17/2022
15680736,Milne,597,Germany,Female,72,124978.19,2,1,1,7144.46,0,2/1/2026,2/8/2019
15595221,Trevisano,850,Germany,Female,33,134678.13,1,1,0,113177.95,0,2/1/2026,2/28/2018
15713483,Greeves,793,Spain,Male,52,0,1,1,0,159123.82,1,2/1/2026,10/17/2023
15778190,Onyekaozulu,639,Spain,Female,28,97840.72,1,1,1,178222.77,0,2/1/2026,10/2/2017
15807923,Young,716,Germany,Female,39,115301.31,1,1,0,43527.4,1,2/1/2026,3/6/2015
15797736,Smith,658,France,Male,29,80262.6,1,1,1,20612.82,0,2/1/2026,12/17/2021
15774738,Campa,632,France,Male,44,107764.75,1,1,0,185667.72,0,2/1/2026,12/22/2022
15772781,Ball,703,France,Female,51,0,3,1,1,77294.56,1,2/1/2026,3/26/2022
15664150,Holland,528,Germany,Female,29,170214.23,2,1,0,49284,0,2/1/2026,5/6/2016
15625942,McDonald,619,Spain,Female,45,0,2,0,0,113645.4,0,2/1/2026,11/1/2025
15629150,Lucchese,721,France,Female,37,0,2,1,0,70810.8,0,2/1/2026,9/21/2024
15794014,Schofield,838,France,Female,34,0,2,1,0,27472.07,0,2/1/2026,5/1/2017
15747980,Cattaneo,737,Spain,Male,38,146282.79,2,1,0,198516.2,0,2/1/2026,6/15/2019
15797389,Hsia,604,Spain,Male,23,124577.33,1,1,1,7267.25,0,2/1/2026,8/11/2016
15671139,Brizendine,694,Spain,Male,39,107042.74,1,1,1,102284.2,0,2/1/2026,12/2/2025
15576945,Clements,582,France,Male,29,0,1,1,0,142516.35,0,2/1/2026,2/20/2025
15668472,Ritchie,705,Spain,Female,24,177799.83,2,0,0,79886.06,0,2/1/2026,5/1/2020
15753754,Morrison,587,Spain,Female,34,0,2,1,1,97932.68,0,2/1/2026,10/25/2024
15794874,Quinones,696,Spain,Male,41,127523.75,1,0,1,191417.42,0,2/1/2026,2/7/2016
15633233,McFarland,500,France,Male,56,100374.58,1,1,0,118490.8,1,2/1/2026,8/3/2024
15808017,Cary,545,France,Male,38,88293.13,2,1,1,24302.95,0,2/1/2026,8/7/2024
15660422,Chung,569,France,Male,28,0,2,1,0,73977.23,0,2/1/2026,10/21/2018
15763625,Hazon,793,Spain,Male,41,0,2,1,0,152153.74,0,2/1/2026,4/4/2016
15595303,Johnston,736,Germany,Male,46,130812.91,1,1,1,77981.54,1,2/1/2026,5/30/2020
15786200,Brock,564,France,Male,31,0,2,1,0,53520.03,0,2/1/2026,4/24/2021
15685309,Souter,669,France,Female,35,0,1,1,1,49108.23,1,2/1/2026,2/25/2018
15727546,Olejuru,762,France,Male,35,0,2,1,1,43075.7,0,2/1/2026,11/15/2016
15605275,Ofodile,725,Germany,Male,45,116917.07,1,0,0,173464.43,1,2/1/2026,7/7/2017
15808044,Ts'ui,580,France,Female,65,106804.26,3,1,0,107890.69,1,2/1/2026,11/17/2016
15746490,Wollstonecraft,648,Spain,Female,53,111201.41,1,1,1,121542.29,0,2/1/2026,12/8/2019
15605950,Onwuamaeze,530,Germany,Male,23,137060.88,2,1,1,165227.23,0,2/1/2026,10/7/2024
15641122,Wei,684,France,Male,30,0,2,1,0,83473.82,0,2/1/2026,9/10/2023
15714057,Windradyne,528,Spain,Male,40,0,2,1,0,25399.7,0,2/1/2026,8/13/2021
15773605,Iadanza,670,Spain,Female,32,0,2,1,0,46175.7,0,2/1/2026,4/7/2022
15686983,Rohu,678,Germany,Female,25,76968.12,2,0,1,131501.72,0,2/1/2026,4/22/2015
15624633,Kibby,702,France,Male,45,74989.58,1,1,1,171014.69,0,2/1/2026,3/23/2016
15750776,Genovese,850,France,Female,36,164850.54,1,1,1,62722.44,0,2/1/2026,12/2/2025
15795166,Creswell,618,Germany,Male,42,153572.31,2,1,1,76679.6,0,2/1/2026,8/1/2017
15713826,Ferguson,613,Germany,Female,20,117356.19,1,0,0,113557.7,1,2/1/2026,1/16/2026
15643696,Young,611,France,Male,49,0,2,1,1,142917.54,0,2/1/2026,4/11/2022
15661526,Anderson,815,Germany,Male,37,110777.26,2,1,0,2383.59,0,2/1/2026,7/3/2023
15721487,Pirogova,739,France,Female,27,0,1,1,1,57572.38,0,2/1/2026,6/16/2019
15598175,Toscani,592,Germany,Female,26,105082.07,2,1,0,132801.57,0,2/1/2026,3/23/2021
15755648,Pisano,675,France,Female,21,98373.26,1,1,0,18203,0,2/1/2026,6/28/2017
15565701,Ferri,698,Spain,Female,39,161993.89,1,0,0,90212.38,0,2/1/2026,2/28/2016
15806438,Chiabuotu,580,Germany,Female,42,123331.36,1,0,0,103516.08,1,2/1/2026,6/3/2023
15702669,Faulkner,663,Germany,Male,44,117028.6,2,0,1,144680.18,0,2/1/2026,3/17/2023
15664610,Campbell,459,Germany,Male,48,133994.52,1,1,1,19287.06,1,2/1/2026,4/15/2021
15616529,Hsieh,613,Spain,Male,34,0,1,1,1,41724.72,0,2/1/2026,4/12/2022
15799422,Evans,535,France,Female,40,0,1,1,1,27689.77,0,2/1/2026,4/11/2017
15573242,Greene,691,France,Male,50,136953.47,1,1,1,2704.98,0,2/1/2026,2/20/2019
15573452,Manning,663,Germany,Male,42,115930.87,1,1,0,19862.78,0,2/1/2026,7/7/2018
15650237,Morgan,754,Spain,Female,32,0,2,1,0,89520.75,0,2/1/2026,4/20/2018
15668445,Mai,521,France,Male,37,0,2,1,1,86372.24,0,2/1/2026,1/17/2024
15733768,Hou,600,France,Male,32,0,1,1,1,101986.16,0,2/1/2026,3/5/2024
15585961,Talbot,496,Spain,Female,43,0,2,0,1,199505.53,0,2/1/2026,7/21/2022
15784280,Reilly,686,Germany,Male,35,109342.82,2,0,1,86043.27,0,2/1/2026,9/5/2023
15650391,Wallace,633,France,Female,29,169988.35,1,1,0,4272,0,2/1/2026,6/7/2018
15676521,Y?an,696,France,Female,31,0,2,0,0,191074.11,0,2/1/2026,7/17/2017
15627697,Alekseyeva,662,France,Male,34,0,2,0,1,21497.27,0,2/1/2026,5/29/2023
15696900,Burns,505,Germany,Male,29,145541.56,2,1,1,58019.95,0,2/1/2026,4/17/2022
15655339,Spencer,566,France,Male,36,142120.91,1,1,0,79616.37,0,2/1/2026,2/3/2024
15611325,Wood,682,Germany,Male,24,57929.81,2,0,0,53134.3,0,2/1/2026,11/20/2016
15690678,Brooks,530,France,Female,33,129307.32,1,1,1,172930.28,0,2/1/2026,8/5/2021
15631681,Jibunoh,807,Spain,Female,43,0,2,0,1,85523.24,0,2/1/2026,8/27/2025
15714397,Trentino,621,Germany,Female,30,101014.08,2,1,1,165257.31,0,2/1/2026,1/13/2024
15650351,Millar,653,France,Female,38,102133.38,1,1,1,166520.96,0,2/1/2026,3/7/2017
15715667,Sorokina,850,France,Female,32,0,2,0,0,155227,0,2/1/2026,6/16/2018
15813850,Christian,720,France,Male,52,0,1,1,1,14781.12,0,2/1/2026,2/24/2018
15789484,Hammond,751,Germany,Female,36,169831.46,2,1,1,27758.36,0,2/1/2026,1/9/2020
15599660,Bennett,604,France,Male,36,116229.85,2,1,1,79633.38,0,2/1/2026,12/28/2019
15743007,Seabrook,643,France,Female,45,45144.43,1,1,0,60917.24,1,2/1/2026,5/9/2021
15730639,Fiorentino,715,France,Male,23,139224.92,2,1,0,65057.71,0,2/1/2026,12/25/2018
15590876,Knupp,764,France,Female,24,106234.02,1,0,0,115676.38,0,2/1/2026,11/26/2018
15799156,Okwuadigbo,569,Spain,Male,38,0,2,0,0,79618.79,0,2/1/2026,7/4/2017
15783955,Miah,697,France,Female,25,165686.11,2,1,0,15467.98,0,2/1/2026,7/24/2021
15616330,Liao,595,France,Male,31,0,2,1,0,189995.86,0,2/1/2026,7/19/2021
15589754,Malloy,652,Germany,Male,45,151421.44,1,0,1,115333.43,0,2/1/2026,1/29/2024
15674526,Byrne,725,France,Male,66,86459.8,1,1,1,141476.56,0,2/1/2026,3/13/2021
15788483,Kerr,719,Spain,Male,38,0,1,1,0,126876.47,0,2/1/2026,10/28/2025
15681705,Fanucci,785,France,Male,28,0,2,1,0,,0,2/1/2026,5/11/2017
15724623,Taubman,704,Germany,Female,24,113034.22,1,1,0,162503.48,1,2/1/2026,5/31/2018
15686870,Ball,761,Germany,Male,36,108239.11,2,0,0,99444.02,0,2/1/2026,11/12/2017
15598883,King,599,Spain,Female,37,0,2,1,1,143739.29,0,2/1/2026,12/9/2023
15744607,Martin,738,Germany,Male,43,121152.05,2,1,0,64166.7,1,2/1/2026,6/14/2016
15677020,Selezneva,570,France,Female,58,0,1,0,1,116503.92,1,2/1/2026,1/7/2018
15613172,Sun,628,Germany,Male,27,95826.49,2,1,0,155996.96,0,2/1/2026,5/6/2020
15742668,Day,626,Spain,Female,37,108269.37,1,1,0,5597.94,0,2/1/2026,7/26/2019
15766205,Yin,550,Germany,Male,38,103391.38,1,0,1,90878.13,0,2/1/2026,8/14/2023
15808473,Ringrose,673,France,Male,72,0,2,0,1,111981.19,0,2/1/2026,11/20/2024
15695475,Maclean,645,France,Male,29,130131.08,2,0,1,196474.35,0,2/1/2026,3/29/2024
15693683,Yuille,814,Germany,Male,29,97086.4,2,1,1,197276.13,0,2/1/2026,8/23/2017
15765518,Gregson,643,France,Female,51,105229.53,1,1,0,34967.75,1,2/1/2026,8/5/2023
15756472,Odinakachukwu,804,France,Male,25,108396.67,1,1,0,128276.95,0,2/1/2026,7/3/2018
15581229,Gregory,502,Germany,Female,32,173340.83,1,0,1,122763.95,0,2/1/2026,1/23/2025
15792722,Omeokachie,611,France,Female,43,64897.75,1,1,0,114996.33,0,2/1/2026,1/9/2018
15586310,Ting,578,France,Male,30,169462.09,1,1,0,112187.11,0,2/1/2026,2/3/2021
15590730,Hunt,745,Spain,Male,34,0,2,1,0,50046.25,0,2/1/2026,12/18/2016
15699389,Ch'ien,807,France,Male,42,118274.71,1,1,1,25885.72,0,2/1/2026,9/14/2018
15624388,Henderson,649,Germany,Female,50,155393.32,1,1,1,87351.42,1,2/1/2026,3/23/2020
15600734,Townsend,624,Spain,Male,51,174397.21,2,1,1,172372.63,0,2/1/2026,9/20/2020
15722902,Chizuoke,652,,Male,50,125437.64,1,1,1,17160.94,1,2/1/2026,5/25/2017
15670602,Burgess,790,Germany,Male,24,107418.27,1,0,1,,0,2/1/2026,6/12/2018
15729362,Lombardi,745,,Male,36,67226.37,1,1,0,130789.6,0,2/1/2026,6/24/2017
15722364,Onwumelu,664,France,Male,43,189026.53,2,1,1,56099.86,0,2/1/2026,2/8/2016
15662098,Palmer,650,Spain,Male,41,128808.65,3,0,0,113677.53,1,2/1/2026,1/1/2023
15645942,Macleod,689,Spain,Male,40,0,2,1,1,164768.82,0,2/1/2026,10/23/2023
15716023,Pearson,693,France,Male,31,0,2,0,1,182270.88,0,2/1/2026,4/10/2024
15573876,Chia,473,Spain,Male,48,0,2,1,0,71139.8,0,2/1/2026,12/15/2017
15671789,Woods,616,France,Male,31,94263.91,2,1,0,168895.06,0,2/1/2026,5/15/2022
15752375,Ojiofor,645,Germany,Male,33,149564.61,1,0,0,149913.84,0,2/1/2026,1/29/2018
15718153,Kao,759,Spain,Female,74,128917.84,1,1,1,48244.64,0,2/1/2026,6/16/2019
15629244,Bryant,635,Spain,Male,50,159453.64,2,0,0,54560.79,1,2/1/2026,7/7/2018
15698474,Sagese,601,Germany,Female,54,131039.97,2,1,1,199661.5,0,2/1/2026,3/11/2024
15634719,Chinwendu,704,France,Male,31,0,2,1,0,183038.33,0,2/1/2026,7/25/2025
15813741,Nnachetam,549,Spain,Male,25,193858.2,1,0,1,21600.11,0,2/1/2026,8/22/2019
15677305,Hsieh,490,France,Female,35,107749.03,1,1,1,3937.37,0,2/1/2026,12/12/2018
15779176,Dike,565,Germany,Female,58,108888.24,3,0,1,135875.51,1,2/1/2026,11/24/2022
15762937,Chiganu,743,Germany,Female,32,140348.56,2,1,1,163254.39,0,2/1/2026,8/7/2019
15629575,Wheare,717,France,Male,36,148061.89,1,1,0,179128.69,1,2/1/2026,8/23/2023
15689341,Gibbs,655,France,Female,50,0,4,1,0,179267.94,1,2/1/2026,9/27/2015
15594408,Chia,584,Spain,Female,48,213146.2,1,1,0,75161.25,1,2/1/2026,10/1/2023
15724145,William,616,Germany,Male,29,149318.55,1,1,0,140746.13,0,2/1/2026,10/16/2017
15600974,He,516,Spain,Male,50,0,1,0,1,146145.93,1,2/1/2026,7/1/2020
15769504,Munro,743,Germany,Female,34,131736.88,1,1,1,108543.21,0,2/1/2026,5/31/2024
15811762,Pickering,583,Germany,Female,54,115988.86,1,1,0,57553.98,1,2/1/2026,7/20/2019
15801767,Yin,784,Spain,Female,40,0,2,1,0,108891.3,0,2/1/2026,9/28/2017
15574910,Ferguson,601,France,Male,50,115625.07,1,1,0,185855.21,0,2/1/2026,11/14/2023
15682585,Guerra,593,France,Male,35,114193.24,1,1,0,71154.1,0,2/1/2026,8/24/2016
15614929,Cheng,508,Germany,Male,28,96213.82,2,1,0,147913.56,0,2/1/2026,6/18/2025
15589320,Sagese,699,Spain,Male,34,0,1,1,1,76510.46,0,2/1/2026,5/23/2017
15595917,Mackay,580,France,Female,35,102097.33,1,0,1,168285.85,0,2/1/2026,10/1/2024
15651093,Chien,707,France,Female,55,0,2,0,1,54409.48,0,2/1/2026,4/17/2024
15743976,Archer,618,Germany,Male,41,37702.79,1,1,1,195775.48,0,2/1/2026,7/5/2017
15709928,Niu,567,Spain,Female,41,0,2,1,0,3414.72,0,2/1/2026,7/12/2024
15655574,Okeke,698,Germany,Female,40,150777.1,1,1,0,114732.62,0,2/1/2026,10/29/2017
15634632,Titus,711,France,Male,38,0,2,1,0,68487.51,0,2/1/2026,6/8/2022
15665695,Potter,594,France,Female,49,0,2,1,1,23631.55,0,2/1/2026,6/29/2021
15621653,Rice,716,France,Female,29,87946.39,1,1,1,182531.74,0,2/1/2026,8/29/2015
15745543,Hughes,687,France,Male,39,0,2,1,0,26848.25,0,2/1/2026,11/28/2018
15730447,Anderson,629,France,Female,49,0,2,1,1,196335.48,0,2/1/2026,2/16/2021
15595324,Daniels,579,Germany,Female,39,117833.3,3,0,0,5831,1,2/1/2026,4/3/2020
15576644,Lin,687,Germany,Female,29,78939.15,1,1,0,122134.56,1,2/1/2026,10/17/2021
15672692,Yin,787,France,Female,42,145988.65,2,1,1,79510.37,0,2/1/2026,6/6/2015
15568360,Rolon,569,Spain,Female,41,139840.36,1,1,1,163524.7,0,2/1/2026,12/25/2021
15689147,Ogochukwu,652,France,Female,40,0,2,1,0,126554.96,0,2/1/2026,4/9/2024
15806447,Mazzanti,690,Germany,Male,32,106683.52,2,1,1,137916.49,0,2/1/2026,5/9/2025
15675896,Gough,680,Germany,Female,42,105722.69,1,1,1,90558.24,1,2/1/2026,9/25/2018
15651022,Yost,480,,Male,44,129608.57,1,1,0,5472.7,1,2/1/2026,8/9/2015
15617617,Stewart,811,Spain,Male,39,0,2,1,1,177519.39,0,2/1/2026,10/20/2018
