CustomerId,Surname,CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,baseDate,accountOpeningDate
15646615,Muir,576,Germany,Male,28,119336.29,2,0,1,58976.85,2/1/2026,10/27/2024
15778463,Ikenna,657,France,Female,37,95845.6,1,1,0,122218.23,2/1/2026,11/18/2019
15726358,Chiemenam,681,France,Male,34,0,2,0,0,130686.59,2/1/2026,11/28/2018
15571148,Baranov,645,Spain,Female,21,0,2,0,0,28726.07,2/1/2026,4/29/2024
15711288,Hay,512,France,Male,24,0,2,1,0,37654.31,2/1/2026,3/3/2019
15771636,Marshall,793,Spain,Female,36,0,1,0,0,148993.47,2/1/2026,5/16/2025
15773487,Conway,634,Germany,Female,31,76798.92,1,0,0,196021.73,2/1/2026,7/10/2017
15654495,Potter,706,Germany,Female,47,120621.89,1,1,1,140803.7,2/1/2026,8/30/2019
15567422,Chiazagomekpele,630,France,Male,42,0,2,1,0,162697.93,2/1/2026,11/27/2019
15620981,Wickham,684,France,Female,48,73309.38,1,0,0,,2/1/2026,12/24/2022
15610686,Melton,850,France,Male,63,169832.57,1,0,0,184107.26,2/1/2026,9/25/2017
15752026,Hammer,691,France,Male,58,0,1,0,1,194930.3,2/1/2026,3/10/2022
15645569,Mai,762,Spain,Female,26,123709.46,2,1,1,169654.57,2/1/2026,8/12/2018
15619889,Vasin,556,France,Male,26,0,1,1,0,195167.38,2/1/2026,1/12/2022
15779064,Chidiegwu,677,France,Male,27,0,2,1,1,20092.89,2/1/2026,1/20/2024
15787619,Hsieh,844,France,Male,18,160980.03,1,0,0,145936.28,2/1/2026,8/5/2023
15663489,Onio,633,Germany,Female,29,138577.34,1,1,0,193362.99,2/1/2026,4/7/2025
15608968,Averyanov,714,Germany,Male,21,86402.52,2,0,0,27330.59,2/1/2026,4/8/2019
15601026,Gallagher,572,Germany,Female,19,138657.08,1,1,1,16161.82,2/1/2026,3/22/2024
15775306,Ni,421,Germany,Male,28,122384.22,3,1,1,89017.38,2/1/2026,9/12/2017
15625524,Rowe,512,France,Male,40,0,2,1,1,146457.83,2/1/2026,12/28/2020
15733581,Duncan,831,Germany,Male,32,80262.66,1,1,0,194867.78,2/1/2026,8/2/2016
15596175,McIntosh,659,Germany,Male,67,117411.6,1,1,1,45071.09,2/1/2026,11/24/2019
15644572,Turnbull,501,France,Male,40,125832.2,1,1,1,100433.83,2/1/2026,2/20/2021
15733616,Sopuluchukwu,806,France,Male,40,80613.93,1,1,1,142838.64,2/1/2026,7/29/2020
15597945,Dellucci,636,Spain,Female,32,0,2,1,0,138555.46,2/1/2026,9/2/2017
15567993,Palmer,828,Spain,Male,28,134766.85,1,1,0,79355.87,2/1/2026,5/1/2017
15784676,Fanucci,583,France,Male,51,125268.03,2,1,0,165082.25,2/1/2026,5/30/2019
15701333,Blackburn,646,France,Female,37,96558.66,1,0,0,163427.18,2/1/2026,11/20/2018
15692926,Toscani,498,Germany,Male,25,121702.73,1,1,1,132210.49,2/1/2026,8/20/2017
15770309,McDonald,656,France,Male,18,151762.74,1,0,1,127014.32,2/1/2026,2/8/2015
15649744,Fallaci,628,France,Female,51,123981.31,2,1,1,40546.15,2/1/2026,12/21/2022
15737792,Abbie,818,France,Female,31,186796.37,1,0,0,,2/1/2026,1/3/2025
15769216,Panicucci,601,France,Female,43,0,1,1,0,49713.87,2/1/2026,6/26/2023
15612108,Norman,625,France,Male,52,164978.01,1,1,1,67788.49,2/1/2026,1/11/2021
15591509,Milano,690,France,Male,36,101583.11,2,1,0,123775.15,2/1/2026,1/11/2019
15652540,Garnsey,683,France,Male,31,0,2,0,1,77326.78,2/1/2026,5/19/2023
15764409,Goodman,613,France,Male,37,108286.5,1,1,1,114153.44,2/1/2026,10/17/2016
15775888,McDonald,593,Germany,Female,38,85626.6,1,1,1,125079.65,2/1/2026,5/4/2020
15608886,Okwudiliolisa,679,France,Female,33,0,2,0,0,69608.48,2/1/2026,5/18/2024
15686963,Hardiman,680,Spain,Female,30,0,1,1,0,160131.58,2/1/2026,9/11/2022
15810218,Sun,610,Spain,Male,29,0,3,0,1,83912.24,2/1/2026,12/24/2016
15628972,Nebeolisa,699,Germany,Male,32,123906.22,3,1,1,127443.82,2/1/2026,8/27/2024
15701765,Vincent,575,Spain,Female,37,0,2,0,0,30114.32,2/1/2026,6/11/2025
15769948,Palerma,737,Germany,Male,35,133377.8,1,0,1,,2/1/2026,11/17/2025
15782899,Ginn,661,Spain,Female,28,95357.49,1,0,0,102297.15,2/1/2026,4/26/2018
15671655,Thorpe,763,Germany,Male,31,143966.3,2,1,1,140262.96,2/1/2026,3/2/2018
15743067,Fuller,625,Germany,Male,26,130483.95,1,1,0,122810.53,2/1/2026,11/8/2022
15803526,Eremenko,685,Germany,Male,30,90536.81,1,0,1,63082.88,2/1/2026,6/5/2022
15679550,Chukwualuka,743,France,Male,32,0,2,1,0,175252.78,2/1/2026,10/22/2016
15757001,Mai,624,France,Female,32,79368.87,2,1,1,145471.94,2/1/2026,8/27/2023
15655274,Bardin,548,France,Female,29,0,2,0,1,48673.18,2/1/2026,2/24/2021
15637650,Williams,549,France,Male,50,94748.76,2,0,1,13608.18,2/1/2026,4/1/2016
15723894,Younger,625,France,Male,45,137555.44,1,0,0,124607.7,2/1/2026,11/13/2018
15799350,Mao,632,France,Male,41,106134.46,1,0,1,105570.39,2/1/2026,2/14/2025
15635905,Moran,616,,Female,32,0,2,1,1,,2/1/2026,8/25/2019
15753370,McDonald,691,Germany,Female,38,114753.76,1,1,0,107665.02,2/1/2026,12/5/2020
15685706,Bird,731,France,Female,40,118991.79,1,1,1,156048.64,2/1/2026,7/1/2018
15588537,Robinson,615,Spain,Female,41,109013.23,1,1,0,,2/1/2026,8/8/2016
15581036,Beyer,712,Germany,Female,40,109308.79,2,1,0,120158.72,2/1/2026,12/30/2022
15636731,Ts'ai,714,Germany,Female,36,101609.01,2,1,1,447.73,2/1/2026,10/14/2024
15593969,Abramovich,630,Spain,Female,39,135483.17,1,1,0,140881.2,2/1/2026,10/18/2018
15688880,Amechi,672,Germany,Male,40,102980.44,1,1,0,1285.81,2/1/2026,6/11/2015
15625461,Amos,613,France,Female,45,187841.99,2,1,1,147224.27,2/1/2026,9/13/2024
15806132,Martin,555,France,Male,55,146798.81,1,1,1,74149.77,2/1/2026,12/17/2021
15662100,Hsu,850,Germany,Female,44,128605.32,1,0,1,171096.2,2/1/2026,3/3/2020
15641416,Shaffer,732,Germany,Female,61,94867.18,2,1,1,157527.6,2/1/2026,2/16/2016
15702430,Ignatyeva,548,France,Female,35,0,1,1,1,,2/1/2026,6/15/2015
15705512,Welch,668,Germany,Female,37,167864.4,1,1,0,115638.29,2/1/2026,1/4/2020
15632264,Kay,476,France,Female,34,0,2,1,0,,2/1/2026,4/24/2015
15809722,Ankudinov,611,France,Female,40,100812.33,2,1,0,147358.27,2/1/2026,3/18/2017
15791268,Neumann,565,Spain,Male,38,122447.76,1,0,0,67339.34,2/1/2026,7/22/2025
15571752,Romani,668,Germany,Female,32,92041.87,1,1,1,43595.9,2/1/2026,11/28/2015
15724127,McLean,790,France,Female,26,141581.71,2,0,0,98309.27,2/1/2026,11/14/2021
15581620,Franklin,597,France,Male,28,0,3,1,1,78707.97,2/1/2026,7/12/2023
15569222,Mendes,781,France,Male,32,147107.91,1,1,1,40066.95,2/1/2026,7/12/2019
15591995,Barry,757,Germany,Male,26,121581.56,2,1,1,127059.04,2/1/2026,10/13/2017
15613713,Kozlova,644,France,Male,30,44928.88,1,1,1,10771.46,2/1/2026,4/11/2020
15752137,McElroy,648,France,Male,33,134944,1,1,1,117036.38,2/1/2026,3/4/2018
15787155,Yang,514,Spain,Male,30,0,1,0,1,125010.24,2/1/2026,8/10/2018
15603203,Avdeyeva,650,France,Female,27,0,2,1,0,1002.39,2/1/2026,12/21/2019
15809006,Walker,602,France,Male,23,113758.48,2,0,0,84077.6,2/1/2026,5/13/2018
15787071,Dulhunty,650,Spain,Male,41,0,2,0,1,191599.67,2/1/2026,3/9/2016
15749050,Justice,548,France,Female,36,0,1,1,0,65996.9,2/1/2026,11/4/2022
15584190,Esposito,704,France,Male,36,120026.98,2,0,1,100601.73,2/1/2026,12/5/2018
15679760,Slattery,721,France,Male,46,115764.32,2,0,0,102950.79,2/1/2026,5/20/2024
15725355,Morey,439,France,Female,43,0,1,0,1,104889.3,2/1/2026,10/23/2017
15625047,Yen,846,France,Female,38,0,1,1,1,187616.16,2/1/2026,12/4/2020
15712551,Shen,622,Germany,Female,58,116922.25,1,1,0,120415.61,2/1/2026,11/1/2018
15750264,Pinto,757,Germany,Male,30,105128.85,2,1,1,62972.13,2/1/2026,3/28/2019
15785980,Williford,588,Spain,Male,34,121132.26,2,1,0,,2/1/2026,5/9/2019
15576602,Lawrence,809,France,Male,38,0,2,1,1,80061.31,2/1/2026,6/21/2022
15574947,Cartwright,656,France,Male,36,97786.08,2,0,1,21478.36,2/1/2026,8/11/2017
15593973,Wilkie,663,Spain,Female,33,122528.18,1,1,0,196260.3,2/1/2026,8/25/2017
15786014,Ku,568,France,Male,28,145105.64,2,1,0,185489.11,2/1/2026,5/19/2020
15586264,Murray,572,France,Male,43,140431.98,1,1,0,26450.57,2/1/2026,9/17/2023
15742272,Ozerova,669,France,Female,44,96418.09,1,0,0,131609.48,2/1/2026,9/3/2017
15617078,Ewing,658,France,Female,44,148481.09,1,1,0,130529.13,2/1/2026,7/2/2019
15575410,Chidiegwu,667,Germany,Female,39,83765.35,2,1,0,118358.54,2/1/2026,1/9/2022
15605279,Francis,792,France,Male,50,0,4,1,1,194700.81,2/1/2026,8/29/2016
15647975,Vida,651,Germany,Male,26,147037.32,1,0,0,141763.26,2/1/2026,9/11/2020
15635660,Rossi,612,Germany,Male,30,142910.15,1,1,0,105890.55,2/1/2026,7/7/2016
15706552,Odinakachukwu,533,France,Male,36,85311.7,1,0,1,156731.91,2/1/2026,7/13/2018
15798310,Palerma,480,France,Male,35,165692.91,1,1,1,197984.58,2/1/2026,4/15/2023
15590320,Shelton,850,France,Male,66,0,2,0,1,64350.8,2/1/2026,9/8/2021
15571973,Chinwemma,776,France,Female,38,169824.46,1,1,0,169291.7,2/1/2026,6/3/2023
15595282,White,735,France,Female,33,0,2,1,0,149474.69,2/1/2026,5/26/2021
15808689,Morres,850,France,Female,31,0,2,1,1,33082.81,2/1/2026,3/9/2021
15693904,Chiang,685,Germany,Female,30,84958.6,2,0,1,194343.72,2/1/2026,11/23/2021
15712176,Burke,816,France,Male,31,0,2,1,1,28407.4,2/1/2026,6/12/2017
15685357,Wright,750,Spain,Female,36,112940.07,1,0,1,9855.81,2/1/2026,7/1/2017
15784209,Tang,497,France,Male,47,0,1,1,1,90055.08,2/1/2026,4/17/2019
15658929,Taverner,683,Spain,Male,29,133702.89,1,1,0,55582.54,2/1/2026,6/9/2025
15680727,Fang,735,France,Male,49,121973.28,1,1,0,148804.36,2/1/2026,6/22/2020
15689612,Pirozzi,554,Spain,Female,34,0,1,0,1,106981.03,2/1/2026,8/20/2017
15623644,Frolov,626,,Male,29,0,2,1,0,49361.84,2/1/2026,7/25/2018
15680918,Freeman,613,Spain,Male,34,117300.02,1,1,0,139410.08,2/1/2026,8/6/2017
15795149,Stevens,703,France,Male,28,81173.83,2,0,1,162812.16,2/1/2026,4/5/2023
15681446,Sun,636,Germany,Female,37,157098.52,1,1,1,153535.27,2/1/2026,11/25/2016
15682547,Lucchese,649,France,Male,38,122214,1,0,1,88965.46,2/1/2026,4/18/2024
15720649,Ferdinand,641,France,Female,36,66392.64,1,1,0,31106.67,2/1/2026,3/12/2020
15629677,Distefano,687,Spain,Female,39,0,3,0,0,188150.6,2/1/2026,1/23/2024
15645956,Jideofor,452,Spain,Male,44,88915.85,1,1,0,69697.74,2/1/2026,4/10/2022
15578866,Hughes,676,France,Female,43,0,1,1,1,55119.53,2/1/2026,8/3/2023
15701096,De Garis,778,France,Male,44,123863.64,1,1,0,144494.94,2/1/2026,12/7/2017
15674922,Beavers,710,France,Male,54,171137.62,1,1,1,167023.95,2/1/2026,7/8/2019
15679642,Feng,695,Spain,Male,44,0,2,1,1,70974.13,2/1/2026,11/14/2017
15569410,Tang,601,Germany,Female,33,114430.18,2,1,1,153012.13,2/1/2026,10/29/2018
15686909,Lung,639,Germany,Male,27,150795.81,1,0,1,85208.93,2/1/2026,1/26/2023
15568748,Poole,671,Germany,Male,45,99564.22,1,1,1,108872.45,2/1/2026,1/10/2020
15780961,Cavenagh,735,,Female,21,178718.19,2,1,0,22388,2/1/2026,4/17/2024
15666252,Ritchie,706,Spain,Male,42,0,2,1,1,28714.34,2/1/2026,6/22/2016
15781589,Carpenter,751,Spain,Male,52,0,2,0,1,179291.85,2/1/2026,8/30/2017
15636684,Kirkland,727,France,Male,34,0,2,1,1,198637.34,2/1/2026,8/8/2015
15798906,Cox,628,France,Male,69,0,2,1,1,181964.6,2/1/2026,9/6/2020
15663252,Olisanugo,850,Spain,Female,32,0,2,1,1,18924.92,2/1/2026,5/7/2016
15770811,Wallace,519,France,Male,36,0,2,0,1,145562.4,2/1/2026,2/29/2016
15705515,Lazarev,587,Germany,Male,40,138241.9,2,1,0,,2/1/2026,12/1/2020
15668958,Chatfield,521,France,Male,30,107316.09,1,1,0,64299.82,2/1/2026,1/20/2024
15709387,Obiajulu,711,France,Male,52,0,1,1,1,159808.95,2/1/2026,3/28/2020
15737888,Mitchell,850,Spain,Female,43,125510.82,1,1,1,79084.1,2/1/2026,7/26/2023
15720671,Ibezimako,704,France,Male,42,129735.3,2,1,1,179565.57,2/1/2026,10/31/2017
15682890,Woronoff,745,Germany,Male,38,65095.41,2,1,1,140197.42,2/1/2026,2/27/2020
15651802,Day,632,Spain,Female,39,97854.37,2,1,0,93536.38,2/1/2026,1/30/2021
15678284,Pai,651,France,Male,35,74623.5,3,1,0,129451.29,2/1/2026,10/28/2018
15661507,Muldrow,587,Spain,Male,45,0,1,0,0,158684.81,2/1/2026,2/4/2019
15761348,Kuo,601,France,Female,38,0,2,1,0,165196.65,2/1/2026,8/13/2025
15652527,Champion,680,France,Male,44,108724.98,1,0,1,72330.46,2/1/2026,11/15/2018
15679148,Oliver,508,France,Male,44,115451.05,2,0,0,67234.33,2/1/2026,12/13/2022
15649121,Pinto,665,France,Male,52,0,1,1,0,116137.01,2/1/2026,4/22/2022
15689980,Willis,725,Spain,Female,36,118520.26,1,0,0,131173.9,2/1/2026,3/16/2021
15640865,Romano,636,Germany,Female,31,80844.69,2,1,1,74641.9,2/1/2026,5/26/2016
15608387,Fu,786,France,Female,29,0,2,1,0,103372.79,2/1/2026,9/20/2021
15746737,Eames,565,Germany,Male,59,69129.59,1,1,1,170705.53,2/1/2026,6/23/2016
15669064,Mazzanti,671,Germany,Male,35,144848.74,1,1,1,179012.3,2/1/2026,7/22/2024
15760294,Endrizzi,512,France,Female,41,145150.28,1,1,0,64869.32,2/1/2026,2/2/2018
15781702,Brookes,733,Germany,Male,38,111347.37,2,0,1,194872.97,2/1/2026,2/22/2016
15671766,Enyinnaya,599,France,Male,44,118577.24,1,1,1,31448.52,2/1/2026,4/24/2015
15583681,Layh,616,Spain,Male,31,76665.71,2,1,1,163809.08,2/1/2026,5/2/2018
15792388,Li,645,France,Female,48,90612.34,1,1,1,149139.13,2/1/2026,11/14/2018
15665221,Nwebube,630,France,Male,26,129837.72,2,0,1,197001.15,2/1/2026,3/2/2018
15792008,Zetticci,555,Spain,Female,26,0,2,0,1,158918.03,2/1/2026,11/7/2016
15578297,Ebelegbulam,737,Germany,Female,43,125537.38,1,1,0,138510.01,2/1/2026,5/7/2024
15681562,Trevisan,516,France,Female,43,112773.73,2,1,1,139366.58,2/1/2026,10/2/2023
15757521,Ricci,606,France,Male,35,132164.26,1,0,1,164815.59,2/1/2026,5/17/2023
15646539,Liao,531,France,Male,31,96288.26,1,1,0,56794.73,2/1/2026,2/13/2022
15684865,Lucchesi,771,France,Female,66,143773.07,1,1,1,130827.88,2/1/2026,6/23/2018
15692744,Davison,512,France,Male,36,152169.12,2,0,0,38629.3,2/1/2026,6/30/2021
15765537,Liang,687,Germany,Male,26,142721.52,1,1,1,153605.75,2/1/2026,6/8/2023
15754605,Jarvis,563,France,Female,39,0,2,1,1,17603.81,2/1/2026,7/1/2020
15653857,Wallis,498,France,Male,34,0,2,1,1,148528.24,2/1/2026,4/13/2023
15810944,Bryant,586,France,Female,35,0,2,1,0,70760.69,2/1/2026,11/28/2018
15679531,Collins,618,France,Male,34,134954.53,1,1,1,151954.39,2/1/2026,12/4/2020
15640260,Okorie,595,Germany,Male,32,131081.66,2,1,1,69428.79,2/1/2026,1/8/2018
15723488,Watson,668,Germany,Male,47,106854.21,1,0,1,157959.02,2/1/2026,2/16/2018
15634267,Yudin,717,France,Male,42,0,2,1,0,172665.21,2/1/2026,3/2/2020
15740900,Perrodin,589,France,Male,34,0,2,1,1,177896.92,2/1/2026,6/19/2019
15782390,T'ien,621,France,Female,40,0,1,1,0,155155.25,2/1/2026,8/3/2019
15610056,Dufresne,631,Germany,Female,34,125227.82,2,0,1,128247.03,2/1/2026,11/11/2019
15702741,Potts,601,France,Male,32,93012.89,1,1,0,86957.42,2/1/2026,12/6/2017
15570060,Palerma,586,France,Female,43,132558.26,1,1,0,67046.83,2/1/2026,2/28/2017
15616550,Chidiebele,698,Germany,Male,44,116363.37,2,1,0,198059.16,2/1/2026,6/28/2015
15753969,K'ung,724,Spain,Male,45,83888.54,1,0,1,,2/1/2026,7/22/2020
15667620,Dreyer,732,France,Female,43,0,2,1,0,65731.53,2/1/2026,4/7/2019
15566494,Fang,487,France,Male,45,0,2,1,0,77475.73,2/1/2026,4/16/2023
15624229,Noble,694,France,Female,22,0,2,1,1,11525.72,2/1/2026,11/24/2021
15803804,Walker,717,Germany,Female,35,103214.71,1,1,0,172172.7,2/1/2026,3/4/2020
15756539,Marshall,585,Germany,Female,39,165610.41,2,0,0,131852.01,2/1/2026,9/5/2018
15791053,Lucciano,709,Germany,Male,45,122917.71,1,1,1,11.58,2/1/2026,7/3/2021
15589221,Kennedy,657,Germany,Male,30,139762.13,2,1,1,23317.88,2/1/2026,7/1/2024
15605926,Sinclair,649,Germany,Male,70,116854.71,2,0,1,107125.79,2/1/2026,3/12/2016
15613471,Wiley,579,Germany,Male,31,90547.48,2,1,1,18800.13,2/1/2026,12/10/2023
15659420,Foley,659,Spain,Male,32,107594.11,2,1,1,102416.84,2/1/2026,12/20/2022
15720284,Crawford,607,Germany,Female,37,135927.06,1,0,0,180890.4,2/1/2026,6/5/2021
15777923,Johnston,544,France,Female,45,0,2,0,1,151401.33,2/1/2026,5/30/2019
15781884,Knox,624,,Male,27,94667.29,2,0,1,4470.52,2/1/2026,8/13/2016
15775238,Achebe,651,Germany,Female,41,133432.59,1,0,1,151303.48,2/1/2026,6/24/2021
15775203,Chia,824,France,Male,45,129209.48,1,0,0,60151.77,2/1/2026,10/7/2022
15690673,Cameron,656,France,Female,39,0,2,1,0,141069.88,2/1/2026,2/6/2019
15715920,De Bernales,782,Spain,Male,23,98052.66,1,1,1,142587.32,2/1/2026,8/14/2015
15646566,Bell,763,France,Female,58,187911.55,1,0,1,35825.18,2/1/2026,2/12/2016
15770420,Dillon,749,Germany,Male,46,78136.36,2,1,1,73470.98,2/1/2026,12/27/2015
15750248,Wright,619,France,Female,35,132292.63,1,1,0,65682.93,2/1/2026,11/10/2017
15758449,Angelo,769,,Female,39,0,1,0,1,21016,2/1/2026,1/4/2018
15774854,Fuller,592,France,Male,54,0,1,1,1,28737.71,2/1/2026,11/24/2017
15595537,Trout,626,Germany,Male,49,171787.84,2,1,0,187192.23,2/1/2026,9/1/2016
15631460,Swift,671,Spain,Female,42,0,2,1,1,128449.33,2/1/2026,7/18/2022
15570134,Padovano,683,France,Female,35,187530.66,2,1,1,37976.36,2/1/2026,5/6/2019
15655123,Dumetolisa,505,Spain,Female,45,131355.3,3,1,0,195395.33,2/1/2026,3/6/2016
15604304,Perry,539,Germany,Female,34,91622.42,1,1,1,136603.42,2/1/2026,1/21/2022
15623828,Akobundu,682,France,Male,30,0,1,0,1,161465.31,2/1/2026,3/1/2021
15806467,Boyle,568,Germany,Male,40,99282.63,1,0,0,134600.94,2/1/2026,12/7/2024
15635776,Trevisani,686,Germany,Female,43,154846.24,2,1,1,151903.6,2/1/2026,8/24/2020
15790683,Matthews,850,France,Male,36,104077.19,2,0,1,68594,2/1/2026,12/25/2024
15675320,Leonard,758,Spain,Female,40,93499.82,2,0,0,123218.81,2/1/2026,8/25/2020
15661734,Taylor,608,Germany,Male,42,131390.75,2,1,0,71178.09,2/1/2026,11/20/2017
15714485,Udinese,774,France,Male,60,85891.55,1,1,0,74135.48,2/1/2026,7/2/2020
15810457,Miller,728,Germany,Female,33,150412.14,2,1,0,170764.08,2/1/2026,11/7/2016
15736816,Young,756,Germany,Male,36,136815.64,1,1,1,170041.95,2/1/2026,9/29/2023
15787529,Gray,592,Spain,Male,38,0,1,1,0,65986.48,2/1/2026,11/28/2025
15737265,Nwokeocha,728,Germany,Male,39,152182.83,1,0,0,161203.6,2/1/2026,1/12/2020
15692416,Aikenhead,358,Spain,Female,52,143542.36,3,1,0,141959.11,2/1/2026,11/2/2017
15747795,Pai,593,Germany,Female,38,129499.42,1,1,1,154071.27,2/1/2026,3/1/2021
15599081,Watt,507,Germany,Female,46,102785.16,1,1,1,70323.68,2/1/2026,8/4/2017
15786905,Russo,749,Germany,Female,40,141782.57,2,0,0,86333.63,2/1/2026,1/30/2018
15660155,Lorenzo,792,Spain,Male,36,92140.15,1,0,1,67468.67,2/1/2026,5/28/2020
15633574,Montes,730,France,Female,41,167545.32,1,1,0,128246.81,2/1/2026,6/11/2021
15781553,Chung,760,Germany,Female,49,91502.99,1,1,0,117232.9,2/1/2026,3/12/2016
15604314,Webb,703,Germany,Female,26,97331.19,1,1,0,63717.49,2/1/2026,9/19/2024
15741295,Yefimova,615,France,Male,49,0,2,1,1,49872.33,2/1/2026,3/30/2022
15604217,Williams,726,France,Male,34,0,2,0,0,14121.61,2/1/2026,6/11/2016
15604345,Kemp,730,France,Female,22,65763.57,1,1,1,145792.01,2/1/2026,11/6/2016
15595228,Wanliss,815,France,Male,45,0,1,0,1,52885.23,2/1/2026,4/11/2018
15745107,Lung,776,Germany,Male,38,112281.7,1,0,1,89893.6,2/1/2026,10/19/2020
15652883,Chung,492,Germany,Male,39,124576.65,2,1,0,148584.61,2/1/2026,2/10/2015
15736008,Hunter,644,France,Female,46,95441.27,1,1,0,108761.05,2/1/2026,12/8/2016
15691111,Pai,648,Germany,Female,42,121980.56,2,1,0,4027.02,2/1/2026,4/25/2017
15792525,Lei,628,Germany,Female,61,97361.66,1,1,1,149922.38,2/1/2026,11/7/2024
15739502,Amaechi,549,Germany,Female,31,135020.21,2,1,1,23343.18,2/1/2026,4/10/2016
15775572,Bergamaschi,531,Germany,Female,42,88324.31,2,1,0,75248.75,2/1/2026,8/5/2019
15618182,Ndubueze,678,France,Female,38,0,2,0,0,115068.99,2/1/2026,2/1/2024
15808182,Beneventi,478,Spain,Female,36,92363.3,2,1,0,44912.7,2/1/2026,6/22/2022
15686936,McGregor,676,France,Female,37,89634.69,1,1,1,169583.18,2/1/2026,7/2/2020
15759021,Kay,685,France,Male,35,0,1,1,0,167033.83,2/1/2026,11/21/2016
15643658,Barber,850,Germany,Male,53,94078.97,2,1,0,36980.54,2/1/2026,5/22/2023
15675422,Conway,544,France,Female,32,110728.39,1,1,1,14559.62,2/1/2026,11/5/2016
15770225,Padovesi,493,France,Male,36,0,2,1,1,65816.53,2/1/2026,9/23/2016
15727490,Scott,661,France,Male,47,0,1,0,1,107243.31,2/1/2026,5/6/2020
15704763,Kozlova,523,Germany,Female,39,143903.11,1,1,1,118711.75,2/1/2026,12/26/2024
15721303,O'Meara,640,Spain,Male,34,137523.02,1,0,0,24761.36,2/1/2026,2/21/2024
15747867,Trevisani,583,France,Male,24,135125.28,1,0,0,89801.9,2/1/2026,7/2/2016
15764105,Milne,475,France,Female,57,0,2,1,0,89248.99,2/1/2026,9/28/2024
15693267,Dickson,679,Germany,Female,34,121063.85,1,1,0,56984.58,2/1/2026,4/10/2018
15675501,Woods,616,France,Male,59,153861.1,1,1,1,17699.48,2/1/2026,6/16/2020
15787459,Parkes,745,Spain,Male,40,88466.82,1,0,0,116331.42,2/1/2026,8/3/2022
15723720,McKenzie,591,France,Female,31,0,2,0,1,48778.46,2/1/2026,1/2/2019
15603925,Greco,779,Spain,Female,26,174318.13,2,0,1,38296.21,2/1/2026,2/28/2021
15787189,Tai,824,Germany,Male,60,134250.17,3,0,0,153046.16,2/1/2026,3/12/2017
15778155,T'ien,520,Germany,Female,31,108914.17,1,1,1,183572.39,2/1/2026,1/9/2023
15769346,Baird,587,France,Female,36,134997.49,2,1,0,44688.08,2/1/2026,12/15/2024
15589643,Ngozichukwuka,684,Spain,Female,41,0,1,1,1,138394.37,2/1/2026,9/23/2018
15777352,Ikedinachukwu,568,Spain,Female,32,169399.6,1,1,0,61936.22,2/1/2026,3/14/2018
15691104,Kennedy,460,Germany,Female,40,119507.58,2,1,0,91560.63,2/1/2026,5/18/2019
15579062,Chu,707,France,Male,32,0,2,0,0,30807.02,2/1/2026,6/30/2016
15630920,Du Cane,724,France,Male,34,154485.74,2,0,0,78560.64,2/1/2026,7/10/2023
15724307,Mitchell,780,France,Male,76,121313.88,1,0,1,64872.33,2/1/2026,12/23/2015
15625641,Forbes,697,Germany,Female,74,108071.36,2,1,1,16445.79,2/1/2026,2/13/2022
15794479,Becker,767,Spain,Male,77,149083.7,1,1,1,190146.83,2/1/2026,8/27/2017
15618225,Porter,741,Germany,Male,36,116993.43,2,1,0,168816.22,2/1/2026,3/26/2017
15656333,Jen,574,France,Female,33,134348.57,1,1,0,63163.99,2/1/2026,8/5/2022
15807663,McGregor,667,France,Male,43,190227.46,1,1,0,97508.04,2/1/2026,5/27/2017
15728693,McWilliams,574,Germany,Female,43,141349.43,1,1,1,100187.43,2/1/2026,3/7/2022
15683124,Evans,713,,Male,53,115029.4,1,0,0,191521.32,2/1/2026,11/7/2019
15802256,Yao,439,France,Male,28,110976.23,2,1,0,138526.96,2/1/2026,12/19/2018
15667651,Young,585,Spain,Female,33,0,2,1,0,114182.07,2/1/2026,2/20/2017
15738318,Kung,800,France,Female,40,97764.41,1,1,0,98640.15,2/1/2026,9/18/2020
15569050,Farrell,444,France,Male,45,0,1,1,0,130009.85,2/1/2026,4/15/2019
15588986,Grant,673,Germany,Female,29,99097.36,1,1,1,9796.69,2/1/2026,11/19/2021
15791700,Ugochukwutubelum,773,Germany,Male,47,118079.47,4,1,1,143007.49,2/1/2026,2/26/2023
15763431,Echezonachukwu,698,France,Male,36,82275.35,2,1,1,93249.26,2/1/2026,9/8/2023
15646196,Yeh,850,Spain,Female,36,155180.56,2,0,0,169415.54,2/1/2026,9/6/2023
15782210,K'ung,714,France,Male,46,0,1,1,0,152167.79,2/1/2026,5/1/2024
15812518,Palermo,657,Spain,Female,37,163607.18,1,0,1,44203.55,2/1/2026,5/24/2025
15592846,Fiorentini,639,Germany,Male,35,128173.9,2,1,0,59093.39,2/1/2026,4/11/2015
15791302,Swift,741,France,Male,32,0,2,1,0,143598.7,2/1/2026,9/22/2017
15814209,Capon,814,France,Male,31,118870.92,1,1,0,101704.19,2/1/2026,1/26/2025
15718673,Mirams,839,Spain,Female,33,75592.43,1,1,0,,2/1/2026,7/10/2015
15599131,Dilke,650,Germany,Male,26,214346.96,2,1,0,128815.33,2/1/2026,3/24/2021
15718944,Artemiev,573,France,Female,37,0,2,1,0,193995.37,2/1/2026,9/5/2019
